0,1,2,3,4,5,6,7,8,target
4.895271652005054,0.7485357572501221,480.6236978670123,112.3914571362119,0.20817681382323816,26.92067381465182,9109.013123648678,3.0,4.0,9018.935179969803
5.9525253287143265,0.6361548904881402,107.50580204597205,270.70357227955265,0.9502008540984141,88.95285731110803,9839.44712358514,1.0,2.0,9295.678184704342
1.5421099016854756,0.5371109752090234,481.7165655126352,286.1615030502737,0.7235134226625018,85.10690040528763,9865.701134698784,3.0,3.0,7776.232234295768
9.43154648666762,0.7324574084354428,198.00136945621728,359.3677300099118,0.6302124905006504,47.37053629853687,9906.178430296563,2.0,1.0,9018.139457093555
9.734694318479937,0.10372576155230451,302.1221303062758,345.1393567951363,0.5754454084736459,66.76340359610732,9391.857981943369,1.0,4.0,8954.97157100812
6.584860194744756,0.8609591185929869,189.62396463046406,439.72394679467493,0.6564565610116073,34.50628947908577,9488.483854700233,1.0,1.0,8794.842821113016
4.21997751535328,0.6992078195270004,582.3243812710128,256.6424483456702,0.8916630882659727,7.2248572135485745,9500.0146530879,3.0,3.0,7509.562904706725
4.608393549420139,0.4961837157966136,896.0107473321453,304.8296532011921,0.3966129015821076,49.10824817753965,9034.71991155132,2.0,6.0,8886.170322168306
8.786335977482302,0.04656382618001842,662.2988599057306,372.3044020252499,0.30396891591594477,87.80275405056514,9629.905287679418,2.0,4.0,9592.3959226846
2.5726527673976163,0.39006260645587,55.74928185225203,371.9639448770528,0.15528655394261437,42.179076967046235,9963.620538440606,1.0,6.0,10195.601080978555
8.688948300041766,0.1248219792797649,120.2848731025099,316.1540183990516,0.8536474920403082,47.694253048762135,9360.183656717729,3.0,1.0,7350.056115515385
8.151720052760883,0.3695454709159458,286.7072725756847,374.26271983919304,0.7212883837566199,81.2427086568051,9464.246438249691,2.0,5.0,8581.41518661808
9.004158361111061,0.36779281298924704,899.6222180808818,144.51204501113835,0.43824627365676727,70.90820769271063,9787.074786062758,2.0,2.0,9505.063322514981
9.135021094863404,0.744183820820751,542.1435050964842,119.40042824127657,0.8994161822573712,29.532932915863498,9533.418468081785,2.0,5.0,8737.59978616564
2.14053494917298,0.9086040496532136,17.4022958776926,345.7274079988865,0.42133949963410244,71.52300159316144,9293.195251758105,2.0,3.0,8825.36334926574
5.826331460918982,0.45384143542995947,309.6434041531064,248.42697720691262,0.3557238168311756,16.54616224562192,9671.195624022064,1.0,2.0,9812.636534643598
0.03745190590088043,0.4902664369602826,357.04991756822926,324.6530595273472,0.8013701292276489,96.82671158604798,9132.240812083792,3.0,6.0,6659.6847585067835
6.479915999142122,0.7760559237326566,786.4916083220162,168.77050057649808,0.8187449789011154,16.320931883432486,9013.189646669582,1.0,3.0,9418.2308606205
8.944924801007142,0.27388163724689507,210.65347061939332,476.8749127873233,0.3489751372494112,1.8677170397444987,9856.000621639438,3.0,4.0,9451.222424113823
0.4071370108918104,0.8275366698138855,749.5631916249421,253.22490574092774,0.1010226840572872,11.876706390420367,9696.598037437107,1.0,1.0,10112.433297946098
2.8434120302104873,0.6544069940594422,579.3063566831792,254.78230727636958,0.7674720981852937,96.52110044968506,9998.23775202172,2.0,3.0,8990.855445867583
4.674490927782267,0.16989928340523053,596.0517013335055,367.61411382494555,0.5752509313003009,50.99773037243539,9583.53296209048,3.0,5.0,8171.064946371118
2.7888810206369383,0.8397670485836795,182.10243506330613,132.2617548522258,0.17661694493843783,38.96825508890721,9768.730710089794,1.0,5.0,10038.378332615246
9.19882902944879,0.21546164235848098,458.5329715896893,138.4629263710748,0.9578496452508745,40.14387369293729,9109.521271197213,3.0,6.0,6673.339242967907
6.671573427388653,0.9604300592730628,508.29428968100086,344.1230856797082,0.32593437492184785,93.49977427125701,9635.497727309292,2.0,3.0,10089.666736548572
1.1930008275909054,0.35336792983713083,558.9130828415914,188.5161867154968,0.3428213751931134,73.87482731157725,9790.653380489743,3.0,2.0,9300.5143792949
9.988520766682216,0.11403587499509582,18.49290834525863,387.7608309836175,0.44563782266687046,78.12520675216936,9594.607926242923,3.0,3.0,8324.317871566946
2.8911259744883466,0.4874153019020582,63.767120868447826,421.6620677027374,0.7713406658702914,54.72197316340809,9795.865680221861,2.0,6.0,7998.16441607074
5.42689362359007,0.5942197541163672,72.9805641229564,169.31602096143484,0.9047877803124296,48.76681724496015,9033.820817287,2.0,3.0,7630.438176130857
8.77201486629523,0.5654550548618765,23.361391141277554,248.87574955075814,0.5895592320671834,53.183872452728565,9643.169004026697,1.0,3.0,9323.987831046561
6.149959611387356,0.13604548130914673,792.2578912945947,323.1182930175456,0.9411213800243869,96.85304751316721,9735.502157488616,2.0,2.0,8911.07789661836
1.805506103879977,0.9936253558478686,320.682043887193,409.0062854754875,0.8143821905795918,46.5977286005261,9466.909872431008,1.0,1.0,8856.347367033817
5.73726694240524,0.3701517564051602,690.9641093457282,367.07109459956973,0.9256280755448133,80.59516279234954,9524.228386702147,1.0,4.0,9007.82130438592
2.1622610199401104,0.2916650750727037,771.3699889427172,165.74082113219126,0.5421549733412879,50.6315697297494,9472.157821377634,3.0,2.0,8839.154157707706
2.9780533599505397,0.2683433763024007,566.9536484509475,385.79831820015534,0.11167890143947956,33.044136458612115,9677.717298581863,1.0,5.0,10435.507955815281
1.9157406703340085,0.7684690132012223,162.22232994803065,125.60040699834607,0.2963031821017127,24.81742675773728,9982.328232180069,1.0,2.0,9587.267849386899
8.671222381475584,0.025622829498378685,635.9974597343061,405.2830090055064,0.5487412098767461,13.822839878550774,9613.913840586136,1.0,6.0,9496.521522624753
8.653493854646086,0.07093896304934744,800.138752627157,317.31452917737823,0.72981454880271,53.12540520416763,9410.097882573024,1.0,1.0,9470.00330309696
5.273826364091171,0.7028947900233409,988.5823961502706,113.0956641504028,0.0407933323816797,63.73701329710778,9215.338859223804,1.0,1.0,10258.152246554097
0.714415731715613,0.07698502623722703,7.286600879326532,465.4485211573983,0.3794427019663186,37.29320832567704,9065.543241784624,2.0,5.0,8482.173526788763
2.8550752193701276,0.9482883698437242,602.7442717090822,495.13675119515227,0.7837756447849087,47.74849179128915,9173.389977621837,2.0,6.0,8082.871771006961
9.225201528843332,0.2847929492308946,707.2180374391634,219.89884152285546,0.6671555152685137,93.26975095403039,9764.825083883838,1.0,1.0,10213.943233282353
4.3414948098612225,0.48932900618603414,760.7523923888858,298.01460200639843,0.4057191282315469,40.77151961532003,9151.722769247961,2.0,4.0,9025.8617034614
5.069384881650895,0.845749636224775,923.6960493856809,474.57103961273,0.9742309229343727,88.08669867715733,9562.366061477878,1.0,2.0,9820.26213097172
2.0113156550091227,0.8586031516147549,982.384874452158,376.4350360302315,0.5006290532564431,26.151559253345525,9510.29766928982,2.0,5.0,9306.210843833362
3.7234825757433465,0.992378744466273,744.9512527350157,298.3313440064949,0.6035582499136802,25.343023538795585,9207.367956641585,2.0,3.0,8986.256349590005
9.080684839803121,0.5250346090042189,819.749370455688,398.6995111033436,0.9908170101505679,55.26540478344043,9606.401118259038,2.0,6.0,8311.139586221163
9.566806497178316,0.21613692688028563,749.399593522363,325.43062681400875,0.9407710776656044,94.88686116006583,9997.317094998212,2.0,6.0,9310.479272913934
1.225492637078236,0.7102735596029818,888.2870401219135,200.40013314022656,0.26141743171948273,30.665874884284015,9153.481774284935,2.0,5.0,9753.482439053669
7.3878778352565035,0.5688580838402938,580.8094917752393,258.839861407498,0.4582157893285851,13.967897898992753,9123.522504690764,3.0,6.0,8571.889763817686
8.372890842866266,0.7806143845317558,146.99591669114665,483.32191734315325,0.7941144506284618,33.27433713642692,9884.270789909808,3.0,4.0,7500.277788011362
2.64099969999105,0.5533246270951122,118.14425278955265,438.7087598563649,0.5459419661679125,84.65110218567224,9208.4472205824,3.0,5.0,7277.506698097387
5.083110045808855,0.7347414588392626,656.9137265927701,454.40805820863255,0.13510882518583012,85.77393591044302,9211.396427903448,2.0,1.0,9544.420916736308
3.5345710666506527,0.39361149860368505,953.3207757316709,151.93322943607484,0.02573581513503531,92.05963255802781,9679.855998056639,2.0,1.0,10382.487513685035
9.82950831530981,0.7750204003437877,639.6548110164,208.8559147595048,0.45407869424474123,73.81207719667789,9211.699532189754,1.0,2.0,9562.659285810358
1.6739978134536604,0.7574186656985346,113.83764380656869,436.0912072839514,0.5378151345070445,48.365481778004984,9595.989910656157,3.0,1.0,7664.076139150311
7.845131919653657,0.6342555981957014,381.33163243905943,167.77607506787473,0.9284706604676528,5.828644096623636,9246.37776896936,2.0,4.0,8145.33393089337
8.910881238643313,0.4670739001603428,251.23732861019442,373.48309916443924,0.8653892146638028,52.133799263102375,9969.085317475186,2.0,5.0,8444.27959051893
8.877427939749346,0.14668124367132362,666.0856524047598,366.0233574088256,0.29257578257499184,56.694846943310594,9253.516016010666,3.0,2.0,8574.642578793872
9.449035498557711,0.5214027478843115,563.5106035878974,318.92861683389054,0.1476956876803922,23.64994015791957,9325.871403777071,1.0,2.0,9852.708658029538
5.098837917071486,0.8866316290778444,917.2087680329477,164.9061372202242,0.3352065134880089,50.05744620474223,9280.01722147886,3.0,1.0,9611.928978197186
8.208786343954717,0.31438121424455645,727.8126375215122,291.81313794100106,0.04878530167389583,18.56266651587577,9000.096807148957,1.0,4.0,10081.539888871934
5.565782669164669,0.45738773832969226,180.6610944838216,418.6158782180747,0.557608501073905,21.330692066592405,9644.915121669415,3.0,3.0,8218.558935370293
7.794873734706224,0.5475601145371651,341.46682514220015,470.1046095074544,0.8164682645978636,63.24147150628667,9348.645071181787,2.0,4.0,8672.382763755271
0.23283992489224858,0.4889866542284249,991.1238527421539,245.0561167205551,0.3657554639414293,95.1711669929465,9411.782744117465,2.0,2.0,10082.43802601559
8.885494042349443,0.07862304555645527,960.5839999362249,314.96299239802727,0.6219214129246654,7.160813010469269,9702.12475004232,2.0,3.0,9495.902495910703
3.7136403181696243,0.4122142402787081,556.0189855799473,204.80689591915012,0.45742390797322074,89.30694645217311,9885.063511041782,2.0,3.0,9572.139957884816
1.9537548430454632,0.3607690932044807,620.4173979208139,346.080015198252,0.6765915271967512,58.1887778221948,9799.867594207491,1.0,2.0,9356.70112610231
5.230599013177248,0.7550035209615686,372.38533148957254,147.77987226205713,0.06487480416599667,76.57960201968899,9496.510108453222,2.0,4.0,9712.83698678845
0.4704421170451145,0.46705666447096295,668.3579516182294,248.77003465672573,0.33545993685654707,89.2740097010037,9011.517780477316,3.0,6.0,8920.925730142024
4.422450778481156,0.7172341813155735,90.81998902632171,189.0719543123433,0.8507165597182842,49.591575105524186,9261.424863627208,3.0,2.0,6763.998801284522
6.338925215696561,0.9342620523975181,241.61441895996728,111.03093774383143,0.9905499632237955,81.53195419964628,9381.15987217321,3.0,2.0,7062.132919518347
0.0665261335250733,0.7057052660017435,286.5882761417902,160.87224571822605,0.08751719680557324,60.85580579269465,9621.163066918627,3.0,6.0,9320.70038657383
9.185172587199542,0.10230636618146605,916.9424790657614,462.800562851237,0.6674221573516083,42.25489622284877,9282.868507312203,1.0,4.0,9884.797184300882
9.584000816404183,0.0009417142859475813,997.2571632267427,445.3727120286568,0.7290077528358461,94.332189235724,9544.765676830228,3.0,2.0,8043.913420411306
9.538752454489805,0.8232901816735676,422.20927676670885,109.38258550989354,0.10110798996861092,13.269526467936599,9085.426125623519,1.0,4.0,9421.01918137423
7.3143155408348886,0.008890278712173627,880.7153561239238,201.6713571542224,0.14432963689845868,37.87521576336701,9942.596230564855,2.0,3.0,10658.562499834645
6.026692069500773,0.7758306206204288,651.2855539513264,353.5124814825613,0.38178138789234295,67.89238542251468,9622.602478568631,3.0,1.0,8892.545480419676
5.664083821695934,0.17469888654067378,943.5257218464563,410.4473262117426,0.1751037549949045,38.8782732560213,9277.161156025057,3.0,4.0,9316.109792224248
9.23788174474328,0.4182411920140747,92.26639056937735,461.2323830598686,0.03700802130560332,16.00598588633111,9384.952881623316,1.0,2.0,9345.536597725744
3.803287390574307,0.41779952437864,830.9457483182856,284.0351643294202,0.912019548582087,34.41986267814509,9755.977183688623,1.0,4.0,9868.985933312271
3.583960482280749,0.9395530536186828,275.98237685322937,388.72374228716404,0.05517433771155378,3.047254466749838,9391.433359869872,1.0,4.0,9448.401906332198
1.1682234369437783,0.889952557589105,239.59898711569326,477.71430636669663,0.3105159271760761,1.7577367742989125,9699.547121502543,3.0,6.0,9197.182858722232
6.0667578894622745,0.41996335165220566,718.9853457622852,499.17422068912555,0.7387450124374078,36.098447032215205,9175.40210047185,2.0,2.0,8352.946645237222
3.406614297655276,0.7650095653075046,497.0974491029934,142.32430226743458,0.012821669636763566,30.737078751759505,9596.913330998768,1.0,4.0,10172.758217708595
0.42046748301504233,0.6807515572763062,125.72510353326838,430.8036531951302,0.995987027286732,79.51491972615918,9947.059359070536,2.0,6.0,8516.419856386254
7.695944230708829,0.5183517978611366,506.47358793290607,152.21576202007458,0.35804008304350876,26.645488932442817,9578.033575817848,1.0,4.0,10126.52967974791
0.7950783105511616,0.260570005893745,817.2083651260306,219.26559947790486,0.4441079491011386,7.837390877064809,9622.952019094422,3.0,1.0,9253.040570516347
0.38665427863245116,0.505188720901568,199.55389420965497,152.7419224246143,0.8528605552597655,59.4583782056247,9038.096811466028,3.0,1.0,6298.862661677487
9.584103069224296,0.9257766787985726,636.7074681500292,309.81564522763733,0.9994112329465703,43.18415806287478,9278.220027544903,1.0,3.0,9498.559226205343
6.580283285442167,0.9729908779190939,171.39095126587821,432.2687833340526,0.8945409816519084,94.93670954885677,9688.687780576798,1.0,4.0,9426.806574360275
0.9928957387293502,0.792875529971509,79.09493097096943,185.58161202349086,0.8600877605946949,57.32126204783717,9561.355687186016,3.0,5.0,7144.476991272924
8.869870678481,0.8448128711411256,572.2959632694839,428.4825307891627,0.44172890603843096,26.016938551526902,9687.785720089392,2.0,1.0,9885.853655454981
5.840994911838322,0.589316672745676,532.774531453202,204.63834754298045,0.7015504125803826,90.09796801835434,9797.991639434022,1.0,2.0,10080.143196743695
7.064169861082251,0.2356725718105791,62.2359157150546,278.19158359121093,0.1262875194398757,48.648444280065426,9863.675357479893,2.0,3.0,9505.839187586644
7.038538515546162,0.9839142848543916,971.4347411866349,357.69655664670495,0.3057386656726132,65.87055165025852,9990.523159583436,3.0,4.0,9827.813674583895
8.340957727772045,0.171772257698646,916.8282989368043,219.6313000227675,0.33595262016674066,62.105549361007206,9954.238686584495,1.0,1.0,10269.79441946048
5.612602419540633,0.965413193453605,317.70300158377927,125.32803206490169,0.05360697099069256,61.43422207766126,9879.584250395044,3.0,2.0,10593.766274141868
3.2233946327253826,0.639452361673963,345.72372155931953,452.0652390291373,0.15091208749460205,40.61040306984126,9870.203251132,1.0,1.0,10475.658246107598
8.393649538484656,0.5723830828400222,798.3730024255933,145.6161283620327,0.09126606012582772,62.58965016727615,9353.399302125528,2.0,1.0,10035.899588443779
7.580559875195341,0.9220205003651369,105.4879156084082,144.42886205258742,0.782577307760311,90.43138048964269,9435.31779470102,3.0,3.0,7383.7644619800485
5.194083089110038,0.9470242018350565,715.8162806721,472.86779539170846,0.1341494407222933,56.47410297356444,9435.945992054305,3.0,6.0,9817.596424096917
5.865365539484454,0.12930321256849453,26.70299978388224,425.38413078575854,0.644110260389988,4.406084430433587,9566.625824404064,2.0,6.0,8036.120779904997
2.268448142513085,0.8582052068975623,411.3926019248427,443.86169430118053,0.7068806740581235,69.90140026119455,9799.048488761153,2.0,4.0,9218.299567342814
5.631117860270218,0.670197864453078,825.3249254201737,413.59506341773766,0.5346705023742188,11.490879170722557,9124.134496634431,2.0,1.0,9282.48214510643
7.047241970588289,0.08608349135559834,180.342060512083,359.9770073012559,0.12154751356054827,12.150575502458071,9956.248404696691,2.0,2.0,9653.26539819675
5.130264824396998,0.8238225781151878,530.3020279217826,369.2887108999674,0.472036124784182,42.56484019323413,9406.463089393386,3.0,2.0,8255.525080777274
1.1499944234306625,0.6238308128567135,990.0345048290442,146.34338552953318,0.2345885876370496,11.126829362423374,9533.980927172403,1.0,3.0,10575.487680812861
4.098743498912077,0.24570517031512928,380.7961625026586,274.9436020181105,0.042367347439969616,7.915323663391261,9697.819292263956,3.0,5.0,10132.1265174901
3.7462156685209225,0.842298105720884,749.0493421593338,218.52713513717794,0.6432043243138496,81.87193227864582,9788.559652351918,1.0,1.0,10503.147057079022
5.764662581698685,0.44758679175342075,999.2085145440003,232.8067443410164,0.07103453837033191,80.11142509241331,9768.683060022664,3.0,5.0,10421.241193494057
9.939530768048808,0.8205011461706081,263.53812314860716,494.21371345032634,0.08778413296078535,56.2485924986456,9835.795442279215,3.0,5.0,10003.95396050073
8.708876065350559,0.5662040058210137,638.981973519641,369.2925080710437,0.7979555697307041,59.55096664122522,9925.674118497162,1.0,4.0,9601.338766170098
6.2356335460113055,0.16628697700241357,421.7917163601054,165.5452956175481,0.23502854137212004,12.024366490923876,9431.270810395528,2.0,2.0,9779.639112290328
3.9792845884189365,0.5103005458584369,735.0000504159401,137.75690750202352,0.407640256050523,47.6529540074457,9077.357691912546,2.0,6.0,8872.139034306658
1.5745528677274623,0.1058355619429403,643.7610035397418,371.2137058532491,0.10329091601831875,38.80064893880072,9158.294489073789,3.0,1.0,9586.289184846926
4.019056401210115,0.8302021761519828,550.9291453486877,113.2589783027393,0.5633443812648207,39.83360577973802,9829.12734484686,2.0,5.0,8879.69292175217
5.929823915370153,0.15843930915435211,688.0337348565853,377.72011246697394,0.07516288289456718,85.13851622841479,9605.338707529243,2.0,4.0,10375.371100014077
5.184737200932771,0.825605315575758,641.7006381420886,219.66283031358822,0.3719759324219204,45.989486709675596,9939.909837145908,1.0,4.0,10593.793812972768
7.7386469996116425,0.2508165323236343,233.04552600272132,366.28461054740427,0.7008616513622908,60.25868635070369,9670.155897657029,1.0,4.0,9599.990085877951
3.813654833451481,0.16625888109453768,652.3154927188805,393.24842186862463,0.16202589357781172,79.02807435443539,9577.358877028664,1.0,5.0,10411.815657136116
3.144203593600153,0.1851582173058447,18.785682432641337,323.1730717566195,0.2534782729333007,83.56504492378778,9202.678255414534,1.0,2.0,9041.46427994118
5.7435028170938445,0.8783885203135836,760.519620743466,288.7971245053692,0.9774798990827944,12.69994741302053,9748.98841387401,3.0,3.0,7483.983367327888
2.493838620620954,0.9400847701725393,552.7484743319479,231.3841416419721,0.06129332994505576,39.46679365411177,9497.130937313448,2.0,4.0,9552.64605600673
9.806999206769596,0.3898335708552261,408.8108894822322,422.6058952364836,0.42748189860292973,7.508014933526386,9246.21207283166,3.0,5.0,8278.640393133335
1.2676675717710695,0.6265272432511244,6.771842823530272,136.6460597667376,0.4634930911682098,60.375657682896644,9812.90970231559,3.0,4.0,8247.708669661333
6.094071734120448,0.2099324377266949,60.48525483382106,201.56945232032993,0.6907668537544954,52.51225929088045,9278.681038163879,3.0,2.0,7480.194419165278
9.695745752493774,0.629898938131401,662.5189343136258,344.42231525580604,0.6626951463800839,93.44412380805963,9380.582407225887,2.0,5.0,9230.669619468052
6.30616787042494,0.08040994551232783,661.4807262652075,216.38858708560144,0.974660567413197,6.7214642104621465,9345.59747493645,2.0,2.0,8360.140481439885
5.091322587724573,0.5179980315936331,741.2891025038906,481.8761993290918,0.15883041480451365,35.85557391211227,9503.552707062985,3.0,4.0,9487.04040590218
5.365712524048104,0.11324645446102843,389.3010126241594,385.86191432152475,0.5636153572218198,38.12943823024819,9111.549485303643,2.0,2.0,8688.721094154032
3.186922843471157,0.18301165312136314,5.9724607233235805,279.33913425407263,0.6480638090411005,98.2624206597897,9508.984221875413,3.0,6.0,7285.069557351317
1.9832925186533779,0.7388270012837359,376.94053865935507,293.87634838019744,0.7319771592318745,21.14385466169001,9981.033219786494,1.0,2.0,9423.276938077859
8.140298544250157,0.18024002211580492,37.73856525836506,113.87065934899101,0.39345854520282775,91.7940147980941,9286.076232185644,2.0,5.0,8902.622909025906
7.284762935250562,0.9741937266040284,772.7848266812281,197.37905660005444,0.5667554965236686,40.404760634115114,9262.330116153153,1.0,5.0,9435.438243457209
5.719582640808392,0.42838748568719887,420.6894712166158,447.32941062753906,0.4609917169407226,9.28169593391318,9189.599895852332,2.0,5.0,9153.403929863669
8.65294137602701,0.042310146647443925,320.42735598141405,414.967851558984,0.5017926576684396,55.855459394377405,9710.393524027419,3.0,3.0,8809.41017844192
3.5161778691456105,0.43448047244518273,978.5614228012025,460.7639153083187,0.248446986595262,11.057986860408942,9129.171069179882,2.0,5.0,9621.795665536487
2.4420753495535563,0.3558067920250755,628.9782701216365,322.0793586714724,0.005826408416779616,15.619921713641904,9642.920862167344,1.0,1.0,10064.614319764554
4.5364287544987825,0.6315839029163258,709.0602953495012,421.36461914278084,0.6669831997680826,40.58884807741473,9370.406569106586,1.0,3.0,9794.68843086271
0.7287137808361144,0.27610597468796283,565.6198216186995,397.6163707299944,0.7255472002149834,33.50055438974011,9449.65908121448,1.0,5.0,9050.928061603343
5.742560055214695,0.521576153450653,347.39898168064786,394.97192360949305,0.10496468005809745,35.379464621566484,9934.029133898175,1.0,2.0,10622.018147025872
9.142930601497191,0.1982791643808416,383.71986521446553,292.6803644249677,0.9523818719954348,85.29548306347453,9029.673794179678,3.0,3.0,6316.879822151004
1.606865022932995,0.3328541445936659,248.9926637700095,169.4495438375807,0.975563982544583,79.89608614026741,9281.526141129887,1.0,5.0,8564.192176516512
6.345206236958507,0.32815031333472966,1.9494353734823555,457.19079755209515,0.2835939535118768,20.019406112386672,9958.829834306833,2.0,1.0,9067.68556299206
3.2766243597841016,0.8044253333310218,943.8241695733795,142.72172154706055,0.2772678181971393,27.969574348405636,9697.941027174244,2.0,6.0,10363.590266260979
3.6669609975768958,0.518446140862786,742.8440369095783,113.53454965715146,0.7974970160498905,98.89411851829753,9701.697468027773,3.0,4.0,8494.35767989163
4.741896952948931,0.7074035422947078,268.34596826586585,472.2164769660318,0.2260085658204124,45.17282081238352,9906.779391675904,2.0,6.0,9414.82322859125
0.2923496641820067,0.6656271897815199,247.15436227026444,266.7109608483731,0.40273458809216967,58.78149660716701,9081.155055161038,3.0,2.0,8011.323958933734
9.689545980215431,0.044048797364594106,175.8686504224024,383.39826470304297,0.967978541492504,63.030283077102524,9178.681772414768,2.0,4.0,7187.91612656279
1.7654110538987433,0.462473827305513,356.620665975604,417.08900029427815,0.7805556755122931,39.47121708435428,9856.188539712499,2.0,3.0,8869.731607214526
6.849064289132104,0.6125010072078062,306.83070114665446,127.01513580805117,0.7185244961851257,97.31723638838238,9553.110481098407,3.0,2.0,7685.79301324299
2.655724690413881,0.18651023771115827,721.2110639858028,447.37062570170053,0.649289878064897,44.47082136674574,9174.108734071753,2.0,4.0,8520.128306566212
7.069755565630578,0.38555064000066697,943.8400700995261,179.62181060410546,0.8754986112413424,93.93793425221114,9179.855460318764,1.0,1.0,9798.937213161453
9.427568538760902,0.5315931643628324,780.8200766586365,349.59709498377174,0.6520165565596109,55.02941231365912,9436.921131839244,1.0,5.0,9390.664778639612
7.617944758305991,0.7836615392287093,471.2018222262958,355.72847602920024,0.46085082014021694,77.63261619899107,9983.76961721083,3.0,4.0,9091.607362946901
2.6272031922896932,0.08615243106102222,402.0423364008642,258.7862172769203,0.024930065222396824,24.59141510542191,9640.602772149814,3.0,3.0,9838.02182925787
4.80735128434993,0.36729313214254355,716.0016208820829,440.3428235180564,0.08567693063198822,57.11372905177205,9353.707374632255,3.0,5.0,10036.137719930757
7.6681600232492535,0.5529319131828412,549.674688156655,139.07161311415774,0.6892081411530508,65.2659519552792,9420.684022053456,2.0,3.0,8649.618903238223
2.83393183393164,0.8167761553574913,62.33796459625918,109.51139684508667,0.523607221507629,57.70411955793438,9313.158281896342,3.0,2.0,7548.292031247958
